# file...... production_swing_outputs/Diesel_swingnode.csv
# date...... Tue Aug 22 16:09:58 2017
# user...... stephant
# host...... (null)
# target.... diesel_dg 40
# trigger... (none)
# interval.. 1
# limit..... -2147483648
# timestamp,power_out_A.real, power_out_A.imag, power_out_B.real, power_out_B.imag, power_out_C.real, power_out_C.imag
2010-01-01 12:06:09 PST,+150420,+119149,+236815,-33186.6,+222079,+191938
2010-01-01 12:06:10 PST,+150389,+119177,+233364,-33481.7,+222087,+191950
2010-01-01 12:06:11 PST,+150391,+119185,+233362,-33465.7,+219063,+191743
2010-01-01 12:06:12 PST,+150392,+119184,+233361,-33467.3,+219015,+191773
2010-01-01 12:06:13 PST,+150359,+119216,+230336,-34514.9,+219025,+191776
2010-01-01 12:06:14 PST,+150359,+119214,+230331,-34522.7,+219027,+191777
2010-01-01 12:06:15 PST,+150359,+119214,+230329,-34526,+219024,+191778
2010-01-01 12:06:16 PST,+150359,+119214,+230328,-34527.5,+219026,+191777
2010-01-01 12:06:17 PST,+150359,+119213,+230328,-34528.2,+219025,+191778
2010-01-01 12:06:18 PST,+147193,+119010,+230335,-34488.5,+218984,+191803
2010-01-01 12:06:19 PST,+147191,+119019,+230337,-34486,+218986,+191801
2010-01-01 12:06:20 PST,+147190,+119019,+230338,-34485.1,+218988,+191800
2010-01-01 12:06:21 PST,+147189,+119019,+230338,-34484.7,+218987,+191800
2010-01-01 12:06:22 PST,+147188,+119019,+230338,-34484.5,+218987,+191800
2010-01-01 12:06:23 PST,+147188,+119019,+230338,-34484.4,+218987,+191800
2010-01-01 12:06:24 PST,+147188,+119019,+230338,-34484.4,+218987,+191800
2010-01-01 12:06:25 PST,+147188,+119019,+230338,-34484.3,+218987,+191800
2010-01-01 12:06:26 PST,+147188,+119019,+230338,-34484.3,+218987,+191800
2010-01-01 12:06:27 PST,+147166,+119030,+226983,-34701.4,+218998,+191813
2010-01-01 12:06:28 PST,+147166,+119028,+226980,-34705.2,+218997,+191813
2010-01-01 12:06:29 PST,+147166,+119028,+226980,-34706.8,+218997,+191814
2010-01-01 12:06:30 PST,+147166,+119028,+226979,-34707.5,+218997,+191814
2010-01-01 12:06:31 PST,+147166,+119028,+226979,-34707.8,+218997,+191814
2010-01-01 12:06:32 PST,+147166,+119028,+226979,-34707.9,+218997,+191814
2010-01-01 12:06:33 PST,+147166,+119028,+226979,-34708,+218997,+191814
2010-01-01 12:06:34 PST,+147166,+119028,+226979,-34708,+218997,+191814
2010-01-01 12:06:35 PST,+147166,+119028,+226979,-34708.1,+218997,+191814
2010-01-01 12:06:36 PST,+147166,+119028,+226979,-34708.1,+218997,+191814
2010-01-01 12:06:37 PST,+147166,+119028,+226979,-34708.1,+218997,+191814
2010-01-01 12:06:38 PST,+147166,+119028,+226979,-34708.1,+218997,+191814
2010-01-01 12:06:39 PST,+147166,+119028,+226979,-34708.1,+218997,+191814
2010-01-01 12:06:40 PST,+147166,+119028,+226979,-34708.1,+218997,+191814
2010-01-01 12:06:41 PST,+147166,+119028,+226979,-34708.1,+218997,+191814
2010-01-01 12:06:42 PST,+147166,+119028,+226979,-34708.1,+218997,+191814
2010-01-01 12:06:43 PST,+147166,+119028,+226979,-34708.1,+218997,+191814
2010-01-01 12:06:44 PST,+147166,+119028,+226979,-34708.1,+218997,+191814
2010-01-01 12:06:45 PST,+143978,+118847,+226984,-34665.5,+218954,+191840
2010-01-01 12:06:46 PST,+143976,+118854,+226986,-34662.9,+218958,+191837
2010-01-01 12:06:47 PST,+143974,+118854,+226986,-34661.9,+218958,+191836
2010-01-01 12:06:48 PST,+143973,+118854,+226986,-34661.5,+218958,+191836
2010-01-01 12:06:49 PST,+143972,+118854,+226987,-34661.3,+218958,+191836
2010-01-01 12:06:50 PST,+143972,+118854,+226987,-34661.2,+218958,+191836
2010-01-01 12:06:51 PST,+143972,+118854,+226987,-34661.1,+218958,+191836
2010-01-01 12:06:52 PST,+143972,+118854,+226987,-34661.1,+218958,+191836
2010-01-01 12:06:53 PST,+143972,+118854,+226987,-34661.1,+218958,+191836
2010-01-01 12:06:54 PST,+143972,+118854,+226987,-34661.1,+218958,+191836
2010-01-01 12:06:55 PST,+143972,+118854,+226987,-34661.1,+218958,+191836
2010-01-01 12:06:56 PST,+143972,+118854,+226987,-34661.1,+218958,+191836
2010-01-01 12:06:57 PST,+143980,+118863,+226975,-34635.9,+215851,+191666
2010-01-01 12:06:58 PST,+143980,+118864,+226975,-34635.8,+215818,+191688
2010-01-01 12:06:59 PST,+143948,+118890,+223516,-34918,+215817,+191702
2010-01-01 12:07:00 PST,+143940,+118892,+223529,-34931.3,+215723,+192441
2010-01-01 12:07:01 PST,+143941,+118891,+223527,-34933.4,+215704,+192450
2010-01-01 12:07:02 PST,+143941,+118891,+223527,-34934.3,+215706,+192450
2010-01-01 12:07:03 PST,+143941,+118891,+223527,-34934.7,+215704,+192450
2010-01-01 12:07:04 PST,+143941,+118891,+223527,-34934.9,+215706,+192450
2010-01-01 12:07:05 PST,+143941,+118891,+223526,-34935,+215705,+192450
2010-01-01 12:07:06 PST,+143941,+118891,+223526,-34935.1,+215705,+192450
2010-01-01 12:07:07 PST,+140769,+118699,+223535,-34894.9,+215662,+192475
2010-01-01 12:07:08 PST,+140744,+118716,+220174,-35096.9,+215678,+192485
2010-01-01 12:07:09 PST,+140742,+118714,+220172,-35099.7,+215677,+192485
2010-01-01 12:07:10 PST,+140742,+118714,+220171,-35100.7,+215676,+192486
2010-01-01 12:07:11 PST,+140741,+118714,+220171,-35101.2,+215676,+192485
2010-01-01 12:07:12 PST,+140741,+118714,+220171,-35101.4,+215676,+192486
2010-01-01 12:07:13 PST,+140745,+118725,+220173,-35082.9,+212617,+192303
2010-01-01 12:07:14 PST,+140745,+118724,+220172,-35082.8,+212574,+192330
2010-01-01 12:07:15 PST,+140753,+118734,+220160,-35057.5,+209451,+192171
2010-01-01 12:07:16 PST,+140754,+118734,+220160,-35057.3,+209424,+192191
2010-01-01 12:07:17 PST,+140754,+118734,+220160,-35057.2,+209414,+192193
2010-01-01 12:07:18 PST,+138518,+118035,+220164,-35035.7,+209386,+192215
2010-01-01 12:07:19 PST,+138516,+118039,+220165,-35033.9,+209385,+192213
2010-01-01 12:07:20 PST,+138514,+118038,+220166,-35033.3,+209389,+192212
2010-01-01 12:07:21 PST,+138514,+118038,+220166,-35032.9,+209386,+192213
2010-01-01 12:07:22 PST,+138513,+118038,+220166,-35032.8,+209388,+192213
2010-01-01 12:07:23 PST,+138513,+118038,+220166,-35032.7,+209387,+192213
2010-01-01 12:07:24 PST,+138513,+118038,+220166,-35032.7,+209387,+192213
2010-01-01 12:07:25 PST,+138513,+118038,+220166,-35032.7,+209387,+192213
2010-01-01 12:07:26 PST,+138513,+118038,+220166,-35032.7,+209387,+192213
2010-01-01 12:07:27 PST,+138513,+118038,+220166,-35032.7,+209387,+192213
2010-01-01 12:07:28 PST,+138513,+118038,+220166,-35032.7,+209387,+192213
2010-01-01 12:07:29 PST,+138513,+118038,+220166,-35032.7,+209387,+192213
2010-01-01 12:07:30 PST,+138513,+118038,+220166,-35032.7,+209387,+192213
2010-01-01 12:07:31 PST,+138513,+118038,+220166,-35032.7,+209387,+192213
2010-01-01 12:07:32 PST,+138504,+118035,+220162,-35057.4,+211937,+193033
2010-01-01 12:07:33 PST,+138503,+118036,+220162,-35057.9,+211969,+193012
2010-01-01 12:07:34 PST,+138507,+118046,+220164,-35039.5,+208943,+192816
2010-01-01 12:07:35 PST,+138507,+118045,+220163,-35039.4,+208893,+192845
2010-01-01 12:07:36 PST,+138485,+118054,+216802,-35245.9,+208900,+192859
2010-01-01 12:07:37 PST,+138486,+118053,+216799,-35249.6,+208900,+192859
2010-01-01 12:07:38 PST,+138486,+118053,+216798,-35251.1,+208898,+192860
2010-01-01 12:07:39 PST,+138486,+118053,+216798,-35251.8,+208900,+192859
2010-01-01 12:07:40 PST,+139297,+119104,+216794,-35245.7,+208907,+192851
2010-01-01 12:07:41 PST,+139569,+119544,+213327,-35515.6,+208923,+192860
2010-01-01 12:07:42 PST,+139731,+119757,+213322,-35519.5,+208923,+192859
2010-01-01 12:07:43 PST,+139824,+119873,+213321,-35521,+208925,+192858
2010-01-01 12:07:44 PST,+139879,+119935,+213320,-35521.8,+208925,+192857
2010-01-01 12:07:45 PST,+139913,+119968,+213319,-35522.2,+208926,+192857
2010-01-01 12:07:46 PST,+139935,+119984,+213319,-35522.5,+208926,+192857
2010-01-01 12:07:47 PST,+139949,+119991,+213319,-35522.6,+208927,+192857
2010-01-01 12:07:48 PST,+136775,+119802,+213327,-35482.7,+208884,+192880
2010-01-01 12:07:49 PST,+136778,+119806,+213329,-35480.2,+208888,+192878
2010-01-01 12:07:50 PST,+136780,+119803,+213329,-35479.3,+208889,+192877
2010-01-01 12:07:51 PST,+136781,+119800,+213330,-35478.9,+208889,+192878
2010-01-01 12:07:52 PST,+136782,+119798,+213330,-35478.8,+208889,+192877
2010-01-01 12:07:53 PST,+136782,+119796,+213330,-35478.7,+208889,+192878
2010-01-01 12:07:54 PST,+136783,+119795,+213330,-35478.7,+208889,+192877
2010-01-01 12:07:55 PST,+136783,+119794,+213330,-35478.7,+208889,+192878
2010-01-01 12:07:56 PST,+136784,+119793,+213330,-35478.7,+208889,+192878
2010-01-01 12:07:57 PST,+136784,+119792,+213330,-35478.7,+208889,+192878
2010-01-01 12:07:58 PST,+136784,+119792,+213330,-35478.7,+208889,+192878
2010-01-01 12:07:59 PST,+136784,+119791,+213330,-35478.7,+208889,+192878
2010-01-01 12:08:00 PST,+136784,+119791,+213330,-35478.7,+208889,+192878
2010-01-01 12:08:01 PST,+136784,+119791,+213330,-35478.7,+208889,+192878
2010-01-01 12:08:02 PST,+136785,+119790,+213330,-35478.7,+208889,+192878
2010-01-01 12:08:03 PST,+136785,+119790,+213330,-35478.7,+208889,+192878
2010-01-01 12:08:04 PST,+136762,+119799,+209962,-35676.1,+208900,+192890
2010-01-01 12:08:05 PST,+136762,+119798,+209960,-35679.8,+208898,+192891
2010-01-01 12:08:06 PST,+136762,+119797,+209959,-35681.3,+208898,+192891
2010-01-01 12:08:07 PST,+136762,+119797,+209958,-35681.9,+208898,+192891
2010-01-01 12:08:08 PST,+136763,+119797,+209958,-35682.2,+208898,+192891
2010-01-01 12:08:09 PST,+136763,+119797,+209958,-35682.4,+208898,+192891
2010-01-01 12:08:10 PST,+136763,+119796,+209958,-35682.4,+208898,+192891
2010-01-01 12:08:11 PST,+136763,+119796,+209958,-35682.5,+208898,+192891
2010-01-01 12:08:12 PST,+136770,+119805,+209947,-35659.1,+205783,+192732
2010-01-01 12:08:13 PST,+136771,+119806,+209947,-35658.9,+205751,+192752
2010-01-01 12:08:14 PST,+136771,+119807,+209947,-35658.8,+205744,+192754
2010-01-01 12:08:15 PST,+136772,+119807,+209947,-35658.8,+205748,+192753
2010-01-01 12:08:16 PST,+136772,+119807,+209947,-35658.7,+205745,+192753
2010-01-01 12:08:17 PST,+136772,+119807,+209947,-35658.7,+205747,+192753
2010-01-01 12:08:18 PST,+136772,+119808,+209947,-35658.7,+205746,+192753
2010-01-01 12:08:19 PST,+136772,+119808,+209947,-35658.7,+205747,+192753
2010-01-01 12:08:20 PST,+136772,+119808,+209947,-35658.7,+205746,+192753
2010-01-01 12:08:21 PST,+136772,+119808,+209947,-35658.7,+205747,+192753
2010-01-01 12:08:22 PST,+136772,+119808,+209947,-35658.7,+205746,+192753
2010-01-01 12:08:23 PST,+136772,+119808,+209947,-35658.7,+205746,+192753
2010-01-01 12:08:24 PST,+136772,+119808,+209947,-35658.7,+205746,+192753
2010-01-01 12:08:25 PST,+136772,+119808,+209947,-35658.7,+205746,+192753
2010-01-01 12:08:26 PST,+136772,+119808,+209947,-35658.7,+205746,+192753
2010-01-01 12:08:27 PST,+133585,+119624,+209956,-35618.6,+205704,+192776
2010-01-01 12:08:28 PST,+133582,+119628,+209958,-35616,+205708,+192774
2010-01-01 12:08:29 PST,+133580,+119626,+209958,-35615.1,+205709,+192773
2010-01-01 12:08:30 PST,+133578,+119625,+209958,-35614.6,+205708,+192774
2010-01-01 12:08:31 PST,+133577,+119625,+209959,-35614.5,+205709,+192773
2010-01-01 12:08:32 PST,+133576,+119625,+209959,-35614.4,+205708,+192774
2010-01-01 12:08:33 PST,+133576,+119625,+209959,-35614.3,+205708,+192773
2010-01-01 12:08:34 PST,+133575,+119625,+209959,-35614.3,+205708,+192773
2010-01-01 12:08:35 PST,+133575,+119626,+209959,-35614.3,+205708,+192773
2010-01-01 12:08:36 PST,+133575,+119626,+209959,-35614.3,+205708,+192773
2010-01-01 12:08:37 PST,+133575,+119626,+209959,-35614.3,+205708,+192773
2010-01-01 12:08:38 PST,+133575,+119626,+209959,-35614.3,+205708,+192773
2010-01-01 12:08:39 PST,+133575,+119626,+209959,-35614.3,+205708,+192773
2010-01-01 12:08:40 PST,+133574,+119627,+209959,-35614.3,+205708,+192773
2010-01-01 12:08:41 PST,+133574,+119627,+209959,-35614.3,+205708,+192773
2010-01-01 12:08:42 PST,+133579,+119637,+209961,-35596.9,+202642,+192598
2010-01-01 12:08:43 PST,+133579,+119637,+209961,-35596.7,+202601,+192623
2010-01-01 12:08:44 PST,+133580,+119638,+209961,-35596.6,+202594,+192625
2010-01-01 12:08:45 PST,+133580,+119638,+209961,-35596.6,+202598,+192624
2010-01-01 12:08:46 PST,+133536,+119656,+203216,-35976.7,+202618,+192650
2010-01-01 12:08:47 PST,+133528,+119644,+203221,-36006.7,+205732,+192810
2010-01-01 12:08:48 PST,+133528,+119643,+203220,-36009.8,+205763,+192790
2010-01-01 12:08:49 PST,+133505,+119650,+199841,-36191.3,+205783,+192800
2010-01-01 12:08:50 PST,+133505,+119648,+199838,-36195.5,+205775,+192802
2010-01-01 12:08:51 PST,+133505,+119647,+199837,-36197.2,+205779,+192802
2010-01-01 12:08:52 PST,+133505,+119647,+199836,-36197.9,+205777,+192802
2010-01-01 12:08:53 PST,+133505,+119646,+199836,-36198.3,+205778,+192802
2010-01-01 12:08:54 PST,+133505,+119646,+199836,-36198.4,+205777,+192802
2010-01-01 12:08:55 PST,+133501,+119635,+199833,-36215.1,+208813,+192995
2010-01-01 12:08:56 PST,+133500,+119635,+199833,-36215.4,+208859,+192967
2010-01-01 12:08:57 PST,+133500,+119635,+199833,-36215.5,+208867,+192965
2010-01-01 12:08:58 PST,+133500,+119634,+199833,-36215.5,+208862,+192966
2010-01-01 12:08:59 PST,+133499,+119634,+199833,-36215.5,+208866,+192965
2010-01-01 12:09:00 PST,+133499,+119633,+199833,-36215.5,+208863,+192966
2010-01-01 12:09:01 PST,+133499,+119633,+199833,-36215.5,+208865,+192965
2010-01-01 12:09:02 PST,+133499,+119633,+199833,-36215.5,+208864,+192965
2010-01-01 12:09:03 PST,+133499,+119633,+199833,-36215.5,+208864,+192965
2010-01-01 12:09:04 PST,+133499,+119633,+199833,-36215.5,+208864,+192965
2010-01-01 12:09:05 PST,+133499,+119633,+199833,-36215.5,+208864,+192965
2010-01-01 12:09:06 PST,+133499,+119633,+199833,-36215.5,+208864,+192965
2010-01-01 12:09:07 PST,+133499,+119633,+199833,-36215.5,+208864,+192965
2010-01-01 12:09:08 PST,+133499,+119633,+199833,-36215.5,+208864,+192965
2010-01-01 12:09:09 PST,+133499,+119633,+199833,-36215.5,+208864,+192965
2010-01-01 12:09:10 PST,+133499,+119633,+199833,-36215.5,+208864,+192965
2010-01-01 12:09:11 PST,+133499,+119633,+199833,-36215.5,+208864,+192965
2010-01-01 12:09:12 PST,+133499,+119633,+199833,-36215.5,+208864,+192965
2010-01-01 12:09:13 PST,+133499,+119633,+199833,-36215.5,+208864,+192965
2010-01-01 12:09:14 PST,+133499,+119633,+199833,-36215.5,+208864,+192965
2010-01-01 12:09:15 PST,+133499,+119633,+199833,-36215.5,+208864,+192965
2010-01-01 12:09:16 PST,+133499,+119633,+199833,-36215.5,+208864,+192965
2010-01-01 12:09:17 PST,+133499,+119633,+199833,-36215.5,+208864,+192965
2010-01-01 12:09:18 PST,+133499,+119633,+199833,-36215.5,+208864,+192965
2010-01-01 12:09:19 PST,+133467,+119656,+196359,-36470.8,+208873,+192979
2010-01-01 12:09:20 PST,+133471,+119664,+196362,-36456.6,+205806,+192804
2010-01-01 12:09:21 PST,+133425,+119704,+189490,-36858.8,+202667,+192698
2010-01-01 12:09:22 PST,+133426,+119702,+189484,-36866.9,+202625,+192721
2010-01-01 12:09:23 PST,+133427,+119702,+189482,-36869.9,+202622,+192722
2010-01-01 12:09:24 PST,+133427,+119702,+189481,-36871.3,+202623,+192722
2010-01-01 12:09:25 PST,+133406,+119714,+186421,-37820.3,+202641,+192729
2010-01-01 12:09:26 PST,+133406,+119713,+186417,-37827.3,+202639,+192730
2010-01-01 12:09:27 PST,+133406,+119713,+186415,-37830.1,+202638,+192730
2010-01-01 12:09:28 PST,+133407,+119713,+186414,-37831.3,+202639,+192730
2010-01-01 12:09:29 PST,+133407,+119712,+186414,-37831.8,+202639,+192730
2010-01-01 12:09:30 PST,+133407,+119712,+186414,-37832.1,+202639,+192730
2010-01-01 12:09:31 PST,+133374,+119736,+182928,-38066.5,+202647,+192744
2010-01-01 12:09:32 PST,+133374,+119733,+182925,-38070.7,+202646,+192744
2010-01-01 12:09:33 PST,+133374,+119732,+182924,-38072.2,+202646,+192744
2010-01-01 12:09:34 PST,+133374,+119732,+182924,-38072.8,+202646,+192744
2010-01-01 12:09:35 PST,+133374,+119732,+182924,-38073.1,+202646,+192744
2010-01-01 12:09:36 PST,+133374,+119732,+182923,-38073.2,+202646,+192744
2010-01-01 12:09:37 PST,+133375,+119732,+182923,-38073.3,+202646,+192744
2010-01-01 12:09:38 PST,+133375,+119732,+182923,-38073.3,+202646,+192744
2010-01-01 12:09:39 PST,+133375,+119731,+182923,-38073.3,+202646,+192744
2010-01-01 12:09:40 PST,+132539,+118524,+182926,-38080.2,+202638,+192753
2010-01-01 12:09:41 PST,+132178,+118077,+182928,-38080.9,+202630,+192758
2010-01-01 12:09:42 PST,+132004,+117906,+182930,-38080.5,+202628,+192759
2010-01-01 12:09:43 PST,+131923,+117850,+182931,-38080,+202626,+192760
2010-01-01 12:09:44 PST,+131887,+117834,+182931,-38079.6,+202626,+192760
2010-01-01 12:09:45 PST,+131871,+117832,+182931,-38079.4,+202626,+192760
2010-01-01 12:09:46 PST,+131863,+117834,+182931,-38079.2,+202626,+192760
2010-01-01 12:09:47 PST,+131859,+117836,+182931,-38079.2,+202626,+192760
2010-01-01 12:09:48 PST,+131858,+117837,+182931,-38079.1,+202626,+192760
2010-01-01 12:09:49 PST,+131857,+117838,+182931,-38079.1,+202626,+192760
2010-01-01 12:09:50 PST,+131860,+117849,+182935,-38064.9,+199555,+192593
2010-01-01 12:09:51 PST,+131861,+117849,+182935,-38064.6,+199515,+192617
2010-01-01 12:09:52 PST,+131861,+117850,+182935,-38064.5,+199507,+192619
2010-01-01 12:09:53 PST,+128667,+117673,+182945,-38025,+199470,+192640
2010-01-01 12:09:54 PST,+125467,+117515,+182954,-37980.8,+199427,+192661
2010-01-01 12:09:55 PST,+125461,+117520,+182956,-37977.3,+199434,+192657
2010-01-01 12:09:56 PST,+125453,+117511,+182951,-37992.6,+202501,+192829
2010-01-01 12:09:57 PST,+125452,+117512,+182951,-37992.4,+202543,+192803
2010-01-01 12:09:58 PST,+125451,+117512,+182951,-37992.2,+202551,+192802
2010-01-01 12:09:59 PST,+125451,+117512,+182951,-37992.1,+202546,+192803
