# file...... IEEE_13_Node_With_Houses.csv
# date...... Fri Aug 25 13:06:33 2017
# user...... stephant
# host...... (null)
# trigger... (none)
# interval.. 1
# limit..... -2147483648
# timestamp,trip_meter1:measured_real_power,trip_meter2:measured_real_power,trip_meter3:measured_real_power,trip_meter4:measured_real_power,trip_meter5:measured_real_power,trip_meter6:measured_real_power,trip_meter7:measured_real_power,trip_meter8:measured_real_power,trip_meter9:measured_real_power,trip_meter10:measured_real_power,trip_meter11:measured_real_power,trip_meter12:measured_real_power,trip_meter13:measured_real_power,trip_meter14:measured_real_power,trip_meter15:measured_real_power
2010-01-01 12:06:14 PST,+47392.3,+3929.32,+6899.93,+4319.06,+53073.7,+42908.3,+54274.1,+39468.6,+50179.6,+38202.3,+40267.9,+45719.1,+48273,+60213.9,+43916.6
2010-01-01 12:06:15 PST,+47392.3,+3929.19,+6901.85,+4318.98,+53073.9,+42908.3,+54273.8,+39468.6,+50179.6,+38202.3,+40267.7,+45719.1,+48273.1,+60213.6,+43916.6
2010-01-01 12:06:16 PST,+47392.3,+3929.12,+6902.36,+4318.97,+53073.9,+42908.3,+54273.8,+39468.6,+50179.6,+38202.3,+40267.7,+45719.1,+48273.1,+60213.6,+43916.6
2010-01-01 12:06:17 PST,+47392.3,+3929.08,+6902.5,+4318.97,+53073.9,+42908.3,+54273.8,+39468.6,+50179.6,+38202.3,+40267.7,+45719.1,+48273.1,+60213.6,+43916.6
2010-01-01 12:06:18 PST,+47392.3,+3929.05,+6902.54,+4318.97,+53073.9,+42908.3,+54273.8,+39468.6,+50179.6,+38202.3,+40267.7,+45719.1,+48273.1,+60213.6,+43916.6
2010-01-01 12:06:19 PST,+47392.3,+3929.03,+6902.55,+4318.97,+53073.9,+42908.3,+54273.8,+39468.6,+50179.6,+38202.3,+40267.7,+45719.1,+48273.1,+60213.6,+43916.6
2010-01-01 12:06:20 PST,+47392.3,+3929.02,+6902.56,+4318.97,+53073.9,+42908.3,+54273.8,+39468.6,+50179.6,+38202.3,+40267.7,+45719.1,+48273.1,+60213.6,+43916.6
2010-01-01 12:06:21 PST,+44250.2,+3928.93,+6902.76,+4319.89,+53073.4,+42916.2,+54273.4,+39474.4,+50168.6,+38195.2,+40270,+45733,+48263.3,+60217.9,+43929.3
2010-01-01 12:06:22 PST,+44250.1,+3928.99,+6902.59,+4319.61,+53073.4,+42916.1,+54273.4,+39474.4,+50168.6,+38195.2,+40270,+45733,+48263.3,+60218,+43929.3
2010-01-01 12:06:23 PST,+44250.1,+3929.06,+6902.54,+4319.6,+53073.4,+42916.1,+54273.4,+39474.4,+50168.6,+38195.2,+40270,+45733,+48263.3,+60218,+43929.3
2010-01-01 12:06:24 PST,+44250.1,+3929.12,+6902.53,+4319.6,+53073.4,+42916.1,+54273.4,+39474.4,+50168.6,+38195.2,+40270,+45733,+48263.3,+60218,+43929.3
2010-01-01 12:06:25 PST,+44250.1,+3929.16,+6902.53,+4319.6,+53073.4,+42916.1,+54273.4,+39474.4,+50168.6,+38195.2,+40270,+45733,+48263.3,+60218,+43929.3
2010-01-01 12:06:26 PST,+44250.1,+3929.18,+6902.53,+4319.6,+53073.4,+42916.1,+54273.4,+39474.4,+50168.6,+38195.2,+40270,+45733,+48263.3,+60218,+43929.3
2010-01-01 12:06:27 PST,+44250.1,+3929.2,+6902.53,+4319.6,+53073.4,+42916.1,+54273.4,+39474.4,+50168.6,+38195.2,+40270,+45733,+48263.3,+60218,+43929.3
2010-01-01 12:06:28 PST,+44250.1,+3929.21,+6902.53,+4319.6,+53073.4,+42916.1,+54273.4,+39474.4,+50168.6,+38195.2,+40270,+45733,+48263.3,+60218,+43929.3
2010-01-01 12:06:29 PST,+44250.1,+3929.22,+6902.53,+4319.6,+53073.4,+42916.1,+54273.4,+39474.4,+50168.6,+38195.2,+40270,+45733,+48263.3,+60218,+43929.3
2010-01-01 12:06:30 PST,+44250.1,+3929.22,+6902.53,+4319.6,+53073.4,+42916.1,+54273.4,+39474.4,+50168.6,+38195.2,+40270,+45733,+48263.3,+60218,+43929.3
2010-01-01 12:06:31 PST,+44250.1,+3929.22,+6902.53,+4319.6,+53073.4,+42916.1,+54273.4,+39474.4,+50168.6,+38195.2,+40270,+45733,+48263.3,+60218,+43929.3
2010-01-01 12:06:32 PST,+44250.1,+3929.23,+6902.53,+4319.6,+53073.4,+42916.1,+54273.4,+39474.4,+50168.6,+38195.2,+40270,+45733,+48263.3,+60218,+43929.3
2010-01-01 12:06:33 PST,+44250.1,+3929.23,+6902.53,+4319.6,+53073.4,+42916.1,+54273.4,+39474.4,+50168.6,+38195.2,+40270,+45733,+48263.3,+60218,+43929.3
2010-01-01 12:06:34 PST,+44254.8,+3930.73,+6902.28,+4319.56,+53068.1,+42916.1,+54268.8,+39474.4,+46994.7,+38206,+40261.5,+45736.6,+48278,+60201.7,+43932.7
2010-01-01 12:06:35 PST,+44254.8,+3930.25,+6902.18,+4319.6,+53068.1,+42916.1,+54268.8,+39474.4,+46994.6,+38205.9,+40261.4,+45736.7,+48277.8,+60201.6,+43932.8
2010-01-01 12:06:36 PST,+44254.8,+3929.65,+6902.14,+4319.6,+53068.1,+42916.2,+54268.8,+39474.4,+46994.5,+38205.8,+40261.4,+45736.7,+48277.8,+60201.5,+43932.8
2010-01-01 12:06:37 PST,+44254.8,+3929.23,+6902.13,+4319.6,+53068.1,+42916.2,+54268.8,+39474.4,+46994.5,+38205.8,+40261.4,+45736.7,+48277.8,+60201.5,+43932.8
2010-01-01 12:06:38 PST,+44254.8,+3928.95,+6902.13,+4319.6,+53068.1,+42916.2,+54268.8,+39474.4,+46994.5,+38205.8,+40261.4,+45736.7,+48277.8,+60201.5,+43932.8
2010-01-01 12:06:39 PST,+44254.8,+3928.77,+6902.13,+4319.6,+53068.1,+42916.2,+54268.8,+39474.4,+46994.5,+38205.8,+40261.4,+45736.7,+48277.8,+60201.5,+43932.8
2010-01-01 12:06:40 PST,+44254.8,+3928.65,+6902.13,+4319.6,+53068.1,+42916.2,+54268.8,+39474.4,+46994.5,+38205.8,+40261.4,+45736.7,+48277.8,+60201.5,+43932.8
2010-01-01 12:06:41 PST,+44245,+3928.49,+6900.29,+4319.48,+53079.6,+42913.7,+54279.2,+39472.6,+47000.2,+38210.4,+40272.9,+45727.7,+48284,+56669.2,+43924.5
2010-01-01 12:06:42 PST,+44245,+3928.4,+6902.27,+4319.41,+53079.7,+42913.7,+54279,+39472.6,+47000.2,+38210.4,+40272.8,+45727.6,+48284.1,+56668.8,+43924.4
2010-01-01 12:06:43 PST,+44245,+3928.38,+6902.8,+4319.4,+53079.7,+42913.7,+54279,+39472.6,+47000.2,+38210.4,+40272.8,+45727.6,+48284.1,+56668.8,+43924.4
2010-01-01 12:06:44 PST,+44245,+3928.37,+6902.94,+4319.4,+53079.7,+42913.7,+54279,+39472.6,+47000.2,+38210.4,+40272.8,+45727.6,+48284.1,+56668.8,+43924.4
2010-01-01 12:06:45 PST,+44245,+3928.36,+6902.98,+4319.4,+53079.7,+42913.7,+54279,+39472.6,+47000.2,+38210.4,+40272.8,+45727.6,+48284.1,+56668.8,+43924.4
2010-01-01 12:06:46 PST,+44245,+3928.35,+6902.99,+4319.4,+53079.7,+42913.7,+54279,+39472.6,+47000.2,+38210.4,+40272.8,+45727.6,+48284.1,+56668.8,+43924.4
2010-01-01 12:06:47 PST,+44245,+3928.35,+6903,+4319.4,+53079.7,+42913.7,+54279,+39472.6,+47000.2,+38210.4,+40272.8,+45727.6,+48284.1,+56668.8,+43924.4
2010-01-01 12:06:48 PST,+44245,+3928.35,+6903,+4319.4,+53079.7,+42913.7,+54279,+39472.6,+47000.2,+38210.4,+40272.8,+45727.6,+48284.1,+56668.8,+43924.4
2010-01-01 12:06:49 PST,+44245,+3928.35,+6903,+4319.4,+53079.7,+42913.7,+54279,+39472.6,+47000.2,+38210.4,+40272.8,+45727.6,+48284.1,+56668.8,+43924.4
2010-01-01 12:06:50 PST,+44245,+3928.34,+6903,+4319.4,+53079.7,+42913.7,+54279,+39472.6,+47000.2,+38210.4,+40272.8,+45727.6,+48284.1,+56668.8,+43924.4
2010-01-01 12:06:51 PST,+44245,+3928.34,+6903,+4319.4,+53079.7,+42913.7,+54279,+39472.6,+47000.2,+38210.4,+40272.8,+45727.6,+48284.1,+56668.8,+43924.4
2010-01-01 12:06:52 PST,+44245,+3928.34,+6903,+4319.4,+53079.7,+42913.7,+54279,+39472.6,+47000.2,+38210.4,+40272.8,+45727.6,+48284.1,+56668.8,+43924.4
2010-01-01 12:06:53 PST,+44245,+3928.34,+6903,+4319.4,+53079.7,+42913.7,+54279,+39472.6,+47000.2,+38210.4,+40272.8,+45727.6,+48284.1,+56668.8,+43924.4
2010-01-01 12:06:54 PST,+44245,+3928.34,+6903,+4319.4,+53079.7,+42913.7,+54279,+39472.6,+47000.2,+38210.4,+40272.8,+45727.6,+48284.1,+56668.8,+43924.4
2010-01-01 12:06:55 PST,+44242.4,+3928.28,+6901.21,+4319.28,+53098,+42909.1,+50868.3,+39468.2,+47001.2,+38211.1,+40278.8,+45725.2,+48285.1,+56679.5,+43922.2
2010-01-01 12:06:56 PST,+44250.6,+3928.17,+6903.27,+4320.12,+53099.2,+39685.1,+50868.8,+39478.5,+46998.7,+38209.1,+40278.4,+45732.8,+48282.4,+56678.6,+43929.2
2010-01-01 12:06:57 PST,+44254.7,+3929.73,+6903.37,+4319.79,+53093.8,+39685.1,+50864.6,+39478.5,+47011.7,+34989.4,+40269.1,+45736,+48296.9,+56663.5,+43932.6
2010-01-01 12:06:58 PST,+44254.7,+3929.33,+6903.36,+4319.82,+53093.8,+39685.1,+50864.6,+39478.5,+47011.6,+34989.4,+40269.1,+45736.1,+48296.7,+56663.4,+43932.7
2010-01-01 12:06:59 PST,+44254.7,+3928.81,+6903.35,+4319.82,+53093.8,+39685.1,+50864.6,+39478.5,+47011.6,+34989.3,+40269,+45736.1,+48296.7,+56663.4,+43932.7
2010-01-01 12:07:00 PST,+44240.1,+3928.47,+6903.2,+4318.68,+53094.2,+39666.3,+50864.5,+42491.5,+47013.6,+34990.8,+40269.9,+45722.5,+48299,+56664.9,+43920.3
2010-01-01 12:07:01 PST,+44240.1,+3928.18,+6903.38,+4318.71,+53094.2,+39666.4,+50864.5,+42491.5,+47013.6,+34990.8,+40269.9,+45722.5,+48299,+56664.9,+43920.3
2010-01-01 12:07:02 PST,+44240.1,+3927.95,+6903.43,+4318.7,+53094.2,+39666.4,+50864.5,+42491.5,+47013.6,+34990.8,+40269.9,+45722.5,+48299,+56664.9,+43920.3
2010-01-01 12:07:03 PST,+44240.1,+3927.8,+6903.44,+4318.7,+53094.2,+39666.4,+50864.5,+42491.5,+47013.6,+34990.7,+40269.9,+45722.5,+48298.9,+56664.9,+43920.3
2010-01-01 12:07:04 PST,+44240.1,+3927.7,+6903.45,+4318.7,+53094.2,+39666.4,+50864.5,+42491.5,+47013.6,+34990.7,+40269.9,+45722.5,+48298.9,+56664.8,+43920.3
2010-01-01 12:07:05 PST,+44240.1,+3927.63,+6903.45,+4318.69,+53094.2,+39666.4,+50864.5,+42491.5,+47013.6,+34990.7,+40269.9,+45722.5,+48298.9,+56664.8,+43920.3
2010-01-01 12:07:06 PST,+44240.1,+3927.59,+6903.45,+4318.69,+53094.2,+39666.4,+50864.5,+42491.5,+47013.6,+34990.7,+40269.9,+45722.5,+48298.9,+56664.8,+43920.3
2010-01-01 12:07:07 PST,+44240.1,+3927.56,+6903.45,+4318.69,+53094.2,+39666.4,+50864.5,+42491.5,+47013.6,+34990.7,+40269.9,+45722.5,+48298.9,+56664.8,+43920.3
2010-01-01 12:07:08 PST,+44240.1,+3927.54,+6903.45,+4318.69,+53094.2,+39666.4,+50864.5,+42491.5,+47013.6,+34990.7,+40269.9,+45722.5,+48298.9,+56664.8,+43920.3
2010-01-01 12:07:09 PST,+44255.1,+3927.44,+6903.65,+4319.6,+53093.7,+39673.4,+50864.1,+42497.4,+47004.8,+34984.1,+40271.8,+42540.3,+48289.1,+56668.8,+43933
2010-01-01 12:07:10 PST,+44255,+3927.49,+6903.48,+4319.33,+53093.7,+39673.4,+50864.1,+42497.4,+47004.7,+34984.1,+40271.8,+42540.3,+48289.1,+56668.9,+43933
2010-01-01 12:07:11 PST,+44255,+3927.57,+6903.43,+4319.32,+53093.7,+39673.4,+50864.1,+42497.4,+47004.7,+34984.1,+40271.8,+42540.3,+48289.1,+56668.9,+43933
2010-01-01 12:07:12 PST,+44255,+3927.62,+6903.42,+4319.32,+53093.7,+39673.4,+50864.1,+42497.4,+47004.7,+34984.1,+40271.8,+42540.3,+48289.1,+56668.9,+43933
2010-01-01 12:07:13 PST,+44255,+3927.66,+6903.42,+4319.32,+53093.7,+39673.4,+50864.1,+42497.4,+47004.8,+34984.1,+40271.8,+42540.3,+48289.1,+56668.9,+43933
2010-01-01 12:07:14 PST,+44255,+3927.68,+6903.41,+4319.32,+53093.7,+39673.4,+50864.1,+42497.4,+47004.8,+34984.1,+40271.8,+42540.3,+48289.1,+56668.9,+43933
2010-01-01 12:07:15 PST,+44255,+3927.7,+6903.41,+4319.32,+53093.7,+39673.4,+50864.1,+42497.4,+47004.8,+34984.1,+40271.8,+42540.3,+48289.1,+56668.9,+43933
2010-01-01 12:07:16 PST,+44255,+3927.71,+6903.41,+4319.32,+53093.7,+39673.4,+50864.1,+42497.4,+47004.8,+34984.1,+40271.8,+42540.3,+48289.1,+56668.9,+43933
2010-01-01 12:07:17 PST,+44263.3,+3927.64,+6903.6,+4320.23,+53094.8,+39685.7,+50865.6,+39269.8,+47002.2,+34982.4,+40271.5,+42547.1,+48286.3,+56668.3,+43940
2010-01-01 12:07:18 PST,+44264.8,+3928.91,+6903.23,+4319.89,+53091.2,+39685.2,+50862.9,+39269.4,+44810.2,+34993.5,+40265.5,+42548.1,+48303.9,+56657.8,+43941
2010-01-01 12:07:19 PST,+44264.8,+3928.56,+6903.16,+4319.9,+53091.2,+39685.2,+50862.9,+39269.4,+44810.2,+34993.4,+40265.4,+42548.1,+48303.8,+56657.7,+43941
2010-01-01 12:07:20 PST,+44264.8,+3928.06,+6903.13,+4319.9,+53091.2,+39685.2,+50862.8,+39269.4,+44810.2,+34993.4,+40265.4,+42548.1,+48303.8,+56657.7,+43941
2010-01-01 12:07:21 PST,+44272,+3928.98,+6899.48,+4320.53,+49681.4,+39685.9,+50882.2,+39269.9,+41617.2,+35000.9,+40276.6,+42553.5,+48315.9,+53116.9,+40746.5
2010-01-01 12:07:22 PST,+44272,+3928.27,+6903.02,+4320.14,+49681.8,+39685.8,+50881.8,+39269.9,+41617.2,+35000.9,+40276.3,+42553.5,+48315.8,+53116.4,+40746.5
2010-01-01 12:07:23 PST,+44272,+3927.62,+6903.97,+4320.13,+49681.8,+39685.8,+50881.8,+39269.9,+41617.2,+35000.9,+40276.3,+42553.5,+48315.8,+53116.4,+40746.5
2010-01-01 12:07:24 PST,+44272,+3927.17,+6904.23,+4320.12,+49681.8,+39685.9,+50881.8,+39269.9,+41617.2,+35000.9,+40276.3,+42553.6,+48315.7,+53116.3,+40746.5
2010-01-01 12:07:25 PST,+44272,+3926.87,+6904.3,+4320.12,+49681.8,+39685.9,+50881.8,+39269.9,+41617.2,+35000.8,+40276.3,+42553.6,+48315.7,+53116.3,+40746.5
2010-01-01 12:07:26 PST,+44272,+3926.67,+6904.32,+4320.12,+49681.8,+39685.9,+50881.8,+39269.9,+41617.2,+35000.8,+40276.3,+42553.6,+48315.7,+53116.3,+40746.5
2010-01-01 12:07:27 PST,+44272,+3926.54,+6904.33,+4320.12,+49681.8,+39685.9,+50881.8,+39269.9,+41617.2,+35000.8,+40276.3,+42553.6,+48315.7,+53116.3,+40746.5
2010-01-01 12:07:28 PST,+44272,+3926.45,+6904.33,+4320.12,+49681.8,+39685.9,+50881.8,+39269.9,+41617.2,+35000.8,+40276.3,+42553.6,+48315.7,+53116.3,+40746.5
2010-01-01 12:07:29 PST,+44272,+3926.39,+6904.33,+4320.12,+49681.8,+39685.9,+50881.8,+39269.9,+41617.2,+35000.8,+40276.3,+42553.6,+48315.7,+53116.3,+40746.5
2010-01-01 12:07:30 PST,+44272,+3926.35,+6904.33,+4320.12,+49681.8,+39685.9,+50881.8,+39269.9,+41617.2,+35000.8,+40276.3,+42553.6,+48315.7,+53116.3,+40746.5
2010-01-01 12:07:31 PST,+44272,+3926.32,+6904.33,+4320.12,+49681.8,+39685.9,+50881.8,+39269.9,+41617.1,+35000.8,+40276.3,+42553.6,+48315.7,+53116.3,+40746.5
2010-01-01 12:07:32 PST,+44250.4,+3926.34,+6904.19,+4319.11,+49682.8,+39674.9,+50882.8,+39261.9,+41623.4,+35005.8,+40275.6,+42535.7,+48323.7,+53115.2,+43351.8
2010-01-01 12:07:33 PST,+44250.5,+3926.28,+6904.36,+4319.15,+49682.8,+39674.9,+50882.7,+39261.9,+41623.4,+35005.8,+40275.6,+42535.7,+48323.7,+53115.2,+43351.8
2010-01-01 12:07:34 PST,+44250.5,+3926.23,+6904.4,+4319.14,+49682.8,+39674.9,+50882.7,+39261.9,+41623.4,+35005.8,+40275.6,+42535.7,+48323.7,+53115.2,+43351.8
2010-01-01 12:07:35 PST,+44250.5,+3926.19,+6904.41,+4319.14,+49682.8,+39674.9,+50882.7,+39261.9,+41623.4,+35005.8,+40275.6,+42535.7,+48323.7,+53115.2,+43351.8
2010-01-01 12:07:36 PST,+44250.5,+3926.16,+6904.42,+4319.14,+49682.8,+39674.9,+50882.7,+39261.9,+41623.4,+35005.8,+40275.6,+42535.7,+48323.7,+53115.2,+43351.8
2010-01-01 12:07:37 PST,+44250.5,+3926.14,+6904.42,+4319.14,+49682.8,+39674.9,+50882.7,+39261.9,+41623.4,+35005.8,+40275.6,+42535.7,+48323.7,+53115.2,+43351.8
2010-01-01 12:07:38 PST,+44250.5,+3926.13,+6904.42,+4319.14,+49682.8,+39674.9,+50882.7,+39261.9,+41623.4,+35005.8,+40275.6,+42535.7,+48323.7,+53115.2,+43351.8
2010-01-01 12:07:39 PST,+44250.5,+3926.12,+6904.42,+4319.14,+49682.8,+39674.9,+50882.7,+39261.9,+41623.4,+35005.8,+40275.6,+42535.7,+48323.7,+53115.2,+43351.8
2010-01-01 12:07:40 PST,+44250.9,+4675.38,+6904.47,+4319.15,+49684.6,+39675.2,+50884.3,+39262.1,+41618.5,+35001.9,+40276.7,+42536,+48317.4,+53116.9,+43352
2010-01-01 12:07:41 PST,+41098.8,+4760.13,+6904.46,+4320.21,+49685.4,+39681.7,+50885.2,+39266.7,+41612.4,+34997.9,+40280,+42547.6,+48311,+53122.3,+43362.7
2010-01-01 12:07:42 PST,+41098.1,+4858.52,+6904.19,+4320.01,+49686.2,+39681.2,+50886.1,+39266.4,+41614.9,+34999.8,+40280.7,+42547,+48314.2,+53123.4,+43362.2
2010-01-01 12:07:43 PST,+41097.9,+4914.45,+6904.14,+4320.04,+49686.4,+39681,+50886.4,+39266.2,+41616.2,+35000.9,+40281,+42546.7,+48315.9,+53123.8,+43361.9
2010-01-01 12:07:44 PST,+41097.8,+4934.52,+6904.15,+4320.05,+49686.5,+39681,+50886.5,+39266.1,+41616.6,+35001.2,+40281.1,+42546.6,+48316.5,+53124,+43361.8
2010-01-01 12:07:45 PST,+41097.8,+4939.37,+6904.17,+4320.05,+49686.5,+39680.9,+50886.5,+39266.1,+41616.7,+35001.3,+40281.1,+42546.6,+48316.6,+53124,+43361.8
2010-01-01 12:07:46 PST,+41097.8,+4940.07,+6904.17,+4320.05,+49686.5,+39680.9,+50886.5,+39266.1,+41616.7,+35001.3,+40281.1,+42546.6,+48316.6,+53124,+43361.8
2010-01-01 12:07:47 PST,+41097.8,+4940.04,+6904.18,+4320.05,+49686.5,+39680.9,+50886.5,+39266.1,+41616.7,+35001.3,+40281.1,+42546.6,+48316.6,+53124,+43361.8
2010-01-01 12:07:48 PST,+41095.4,+4939.85,+6902.41,+4319.93,+46262.3,+39676.8,+50901.1,+39263.1,+41617.6,+35002,+40287.1,+42544.4,+48317.7,+53133.5,+43359.8
2010-01-01 12:07:49 PST,+41095.4,+4939.84,+6904.26,+4319.85,+46262.6,+39676.8,+50900.9,+39263.1,+41617.6,+35002,+40287,+42544.4,+48317.8,+53133.3,+43359.8
2010-01-01 12:07:50 PST,+41095.4,+4939.85,+6904.76,+4319.85,+46262.6,+39676.8,+50900.9,+39263.1,+41617.6,+35002,+40287,+42544.4,+48317.8,+53133.3,+43359.8
2010-01-01 12:07:51 PST,+41095.4,+4939.86,+6904.89,+4319.85,+46262.6,+39676.8,+50900.9,+39263.1,+41617.6,+35002,+40287,+42544.4,+48317.8,+53133.3,+43359.8
2010-01-01 12:07:52 PST,+41095.4,+4939.86,+6904.93,+4319.85,+46262.6,+39676.8,+50900.9,+39263.1,+41617.6,+35002,+40287,+42544.4,+48317.8,+53133.3,+43359.8
2010-01-01 12:07:53 PST,+41095.4,+4939.86,+6904.94,+4319.85,+46262.6,+39676.8,+50900.9,+39263.1,+41617.6,+35002,+40287,+42544.4,+48317.8,+53133.3,+43359.8
2010-01-01 12:07:54 PST,+41095.4,+4939.86,+6904.94,+4319.85,+46262.6,+39676.8,+50900.9,+39263.1,+41617.6,+35002,+40287,+42544.4,+48317.8,+53133.3,+43359.8
2010-01-01 12:07:55 PST,+41095.4,+4939.86,+6904.95,+4319.85,+46262.6,+39676.8,+50900.9,+39263.1,+41617.6,+35002,+40287,+42544.4,+48317.8,+53133.3,+43359.8
2010-01-01 12:07:56 PST,+41095.4,+4939.86,+6904.95,+4319.85,+46262.6,+39676.8,+50900.9,+39263.1,+41617.6,+35002,+40287,+42544.4,+48317.8,+53133.3,+43359.8
2010-01-01 12:07:57 PST,+41095.4,+4939.86,+6904.95,+4319.85,+46262.6,+39676.8,+50900.9,+39263.1,+41617.6,+35002,+40287,+42544.4,+48317.8,+53133.3,+43359.8
2010-01-01 12:07:58 PST,+41095.4,+4939.86,+6904.95,+4319.85,+46262.6,+39676.8,+50900.9,+39263.1,+41617.6,+35002,+40287,+42544.4,+48317.8,+53133.3,+43359.8
2010-01-01 12:07:59 PST,+41095.4,+4939.86,+6904.95,+4319.85,+46262.6,+39676.8,+50900.9,+39263.1,+41617.6,+35002,+40287,+42544.4,+48317.8,+53133.3,+43359.8
2010-01-01 12:08:00 PST,+41095.4,+4939.86,+6904.95,+4319.85,+46262.6,+39676.8,+50900.9,+39263.1,+41617.6,+35002,+40287,+42544.4,+48317.8,+53133.3,+43359.8
2010-01-01 12:08:01 PST,+41099.1,+4941.79,+6904.7,+4319.8,+46258.1,+39676.9,+50896.7,+39263.1,+41629.1,+35011.2,+40278.3,+42547.7,+45102.8,+53119.5,+43362.9
2010-01-01 12:08:02 PST,+41099.1,+4940.19,+6904.59,+4319.85,+46258.1,+39676.9,+50896.6,+39263.1,+41629,+35011.1,+40278.3,+42547.8,+45102.6,+53119.4,+43362.9
2010-01-01 12:08:03 PST,+41099.1,+4939.28,+6904.56,+4319.85,+46258.1,+39676.9,+50896.6,+39263.1,+41629,+35011.1,+40278.3,+42547.8,+45102.6,+53119.4,+43362.9
2010-01-01 12:08:04 PST,+41099.1,+4939.02,+6904.55,+4319.85,+46258.1,+39676.9,+50896.6,+39263.1,+41628.9,+35011.1,+40278.3,+42547.8,+45102.6,+53119.4,+43362.9
2010-01-01 12:08:05 PST,+41099.1,+4938.97,+6904.55,+4319.85,+46258.1,+39676.9,+50896.6,+39263.1,+41628.9,+35011.1,+40278.3,+42547.8,+45102.6,+53119.4,+43362.9
2010-01-01 12:08:06 PST,+41099.1,+4938.96,+6904.55,+4319.85,+46258.1,+39676.9,+50896.6,+39263.1,+41628.9,+35011.1,+40278.3,+42547.8,+45102.6,+53119.4,+43362.9
2010-01-01 12:08:07 PST,+41099.1,+4938.96,+6904.55,+4319.85,+46258.1,+39676.9,+50896.6,+39263.1,+41628.9,+35011.1,+40278.3,+42547.8,+45102.6,+53119.4,+43362.9
2010-01-01 12:08:08 PST,+41099.1,+4938.96,+6904.55,+4319.85,+46258.1,+39676.9,+50896.6,+39263.1,+41628.9,+35011.1,+40278.3,+42547.8,+45102.6,+53119.4,+43362.9
2010-01-01 12:08:09 PST,+41099.1,+4938.96,+6904.55,+4319.85,+46258.1,+39676.9,+50896.6,+39263.1,+41628.9,+35011.1,+40278.3,+42547.8,+45102.6,+53119.4,+43362.9
2010-01-01 12:08:10 PST,+41099.1,+4938.96,+6904.55,+4319.85,+46258.1,+39676.9,+50896.6,+39263.1,+41628.9,+35011.1,+40278.3,+42547.8,+45102.6,+53119.4,+43362.9
2010-01-01 12:08:11 PST,+41106.5,+4938.94,+6904.73,+4320.76,+46259,+36446.2,+50897.4,+39272.1,+41626.7,+35009.3,+40277.9,+42554.6,+45100.1,+53118.9,+43369.1
2010-01-01 12:08:12 PST,+41106.4,+4939.11,+6904.58,+4320.47,+46259,+36446.1,+50897.4,+39272.1,+41626.7,+35009.3,+40277.9,+42554.6,+45100.1,+53118.9,+43369.1
2010-01-01 12:08:13 PST,+41106.4,+4939.21,+6904.54,+4320.46,+46259,+36446.1,+50897.4,+39272.1,+41626.7,+35009.3,+40277.9,+42554.6,+45100.1,+53118.9,+43369.1
2010-01-01 12:08:14 PST,+41106.4,+4939.25,+6904.52,+4320.46,+46259,+36446.1,+50897.4,+39272.1,+41626.7,+35009.3,+40277.9,+42554.6,+45100.1,+53118.9,+43369.1
2010-01-01 12:08:15 PST,+41106.4,+4939.25,+6904.52,+4320.46,+46259,+36446.1,+50897.4,+39272.1,+41626.7,+35009.3,+40277.9,+42554.6,+45100.1,+53118.9,+43369.1
2010-01-01 12:08:16 PST,+41106.4,+4939.25,+6904.52,+4320.46,+46259,+36446.1,+50897.4,+39272.1,+41626.7,+35009.3,+40277.9,+42554.6,+45100.1,+53118.9,+43369.1
2010-01-01 12:08:17 PST,+41106.4,+4939.25,+6904.52,+4320.46,+46259,+36446.1,+50897.4,+39272.1,+41626.7,+35009.3,+40277.9,+42554.6,+45100.1,+53118.9,+43369.1
2010-01-01 12:08:18 PST,+41106.4,+4939.25,+6904.52,+4320.46,+46259,+36446.1,+50897.4,+39272.1,+41626.7,+35009.3,+40277.9,+42554.6,+45100.1,+53118.9,+43369.1
2010-01-01 12:08:19 PST,+41106.4,+4939.25,+6904.52,+4320.46,+46259,+36446.1,+50897.4,+39272.1,+41626.7,+35009.3,+40277.9,+42554.6,+45100.1,+53118.9,+43369.1
2010-01-01 12:08:20 PST,+41106.4,+4939.25,+6904.52,+4320.46,+46259,+36446.1,+50897.4,+39272.1,+41626.7,+35009.3,+40277.9,+42554.6,+45100.1,+53118.9,+43369.1
2010-01-01 12:08:21 PST,+41106.4,+4939.25,+6904.52,+4320.46,+46259,+36446.1,+50897.4,+39272.1,+41626.7,+35009.3,+40277.9,+42554.6,+45100.1,+53118.9,+43369.1
2010-01-01 12:08:22 PST,+41106.4,+4939.25,+6904.52,+4320.46,+46259,+36446.1,+50897.4,+39272.1,+41626.7,+35009.3,+40277.9,+42554.6,+45100.1,+53118.9,+43369.1
2010-01-01 12:08:23 PST,+41106.4,+4939.25,+6904.52,+4320.46,+46259,+36446.1,+50897.4,+39272.1,+41626.7,+35009.3,+40277.9,+42554.6,+45100.1,+53118.9,+43369.1
2010-01-01 12:08:24 PST,+41106.4,+4939.25,+6904.52,+4320.46,+46259,+36446.1,+50897.4,+39272.1,+41626.7,+35009.3,+40277.9,+42554.6,+45100.1,+53118.9,+43369.1
2010-01-01 12:08:25 PST,+41106.4,+4939.25,+6904.52,+4320.46,+46259,+36446.1,+50897.4,+39272.1,+41626.7,+35009.3,+40277.9,+42554.6,+45100.1,+53118.9,+43369.1
